MODL,REPL,MULT,DIST,TREE,ESTI_LNTH,ESTI_DPTH,TRUE_LNTH,TRUE_DPTH
100M3,R0.0,0.1,JC,NJ,0.869133224479,0.869133224479,NA,NA
100M3,R0.0,0.1,JC,NJ,0.374922731021,1.2440559555,NA,NA
100M3,R0.0,0.1,JC,NJ,0.131419529708,1.37547548521,NA,NA
100M3,R0.0,0.1,JC,NJ,0.047928491375,1.42340397658,NA,NA
100M3,R0.0,0.1,JC,NJ,0.06455906498,1.48796304156,NA,NA
100M3,R0.0,0.1,JC,NJ,0.194390339628,1.68235338119,NA,NA
100M3,R0.0,0.1,JC,NJ,0.548111102257,2.23046448345,NA,NA
100M3,R0.0,0.1,JC,NJ,0.680348644502,2.91081312795,NA,NA
100M3,R0.0,0.1,JC,NJ,0.165226210888,3.07603933884,NA,NA
100M3,R0.0,0.1,JC,NJ,0.540835032236,2.77129951568,NA,NA
100M3,R0.0,0.1,JC,NJ,0.224863437786,1.90721681898,NA,NA
100M3,R0.0,0.1,JC,NJ,0.307754404021,2.214971223,NA,NA
100M3,R0.0,0.1,JC,NJ,0.676699034124,2.89167025712,NA,NA
100M3,R0.0,0.1,JC,NJ,0.399284573572,2.61425579657,NA,NA
100M3,R0.0,0.1,JC,NJ,0.372786842098,2.98704263867,NA,NA
100M3,R0.0,0.1,JC,NJ,0.584495162579,2.49171198156,NA,NA
100M3,R0.0,0.1,JC,NJ,0.661166366253,3.15287834781,NA,NA
100M3,R0.0,0.1,JC,NJ,0.337083287831,1.82504632939,NA,NA
100M3,R0.0,0.1,JC,NJ,1.46514165095,3.29018798035,1.75541,11.8183
100M3,R0.0,0.1,JC,NJ,1.00233702083,2.82738335023,NA,NA
100M3,R0.0,0.1,JC,NJ,0.14398004665,1.56738402323,NA,NA
100M3,R0.0,0.1,JC,NJ,0.1199870169,1.68737104013,NA,NA
100M3,R0.0,0.1,JC,NJ,1.06113354045,2.74850458058,NA,NA
100M3,R0.0,0.1,JC,NJ,0.827026390739,3.57553097132,1.90262,14.62195
100M3,R0.0,0.1,JC,NJ,0.652506547929,3.40101112851,1.64494,14.57602
100M3,R0.0,0.1,JC,NJ,0.46902675825,2.15639779838,NA,NA
100M3,R0.0,0.1,JC,NJ,0.711506901829,2.86790470021,0.88425,15.19799
100M3,R0.0,0.1,JC,NJ,0.723543527114,2.8799413255,NA,NA
100M3,R0.0,0.1,JC,NJ,1.10219793095,2.66958195418,NA,NA
100M3,R0.0,0.1,JC,NJ,0.010169609712,1.38564509492,NA,NA
100M3,R0.0,0.1,JC,NJ,0.111340274199,1.49698536912,NA,NA
100M3,R0.0,0.1,JC,NJ,0.078760611335,1.57574598045,NA,NA
100M3,R0.0,0.1,JC,NJ,0.189998567696,1.76574454815,NA,NA
100M3,R0.0,0.1,JC,NJ,0.395186464156,2.16093101231,NA,NA
100M3,R0.0,0.1,JC,NJ,0.717895342068,2.87882635437,NA,NA
100M3,R0.0,0.1,JC,NJ,0.736811235079,2.89774224739,NA,NA
100M3,R0.0,0.1,JC,NJ,0.993724632282,3.89146687967,1.12355,15.84052
100M3,R0.0,0.1,JC,NJ,0.916477526128,2.68222207428,NA,NA
100M3,R0.0,0.1,JC,NJ,0.623968422844,2.1997144033,NA,NA
100M3,R0.0,0.1,JC,NJ,0.530275911594,2.72999031489,NA,NA
100M3,R0.0,0.1,JC,NJ,0.392686443688,3.12267675858,0.79394,13.69981
100M3,R0.0,0.1,JC,NJ,1.17625685195,3.37597125525,3.35474,18.39957
100M3,R0.0,0.1,JC,NJ,0.102186821047,1.59917219017,NA,NA
100M3,R0.0,0.1,JC,NJ,0.509122303123,2.10829449329,NA,NA
100M3,R0.0,0.1,JC,NJ,0.914800577585,3.02309507087,NA,NA
100M3,R0.0,0.1,JC,NJ,0.334169582912,2.4424640762,NA,NA
100M3,R0.0,0.1,JC,NJ,0.825204205216,3.26766828142,2.40409,12.3387
100M3,R0.0,0.1,JC,NJ,0.696330033134,3.13879410934,5.11154,19.1313
100M3,R0.0,0.1,JC,NJ,0.323890193105,1.92306238327,NA,NA
100M3,R0.0,0.1,JC,NJ,1.01542591028,2.93848829355,NA,NA
100M3,R0.0,0.1,JC,NJ,0.919305603404,2.84236798668,2.46818,12.18346
100M3,R0.0,0.1,JC,NJ,0.023220448276,1.4088655432,NA,NA
100M3,R0.0,0.1,JC,NJ,0.097632215765,1.50649775896,NA,NA
100M3,R0.0,0.1,JC,NJ,0.0912098731,1.59770763206,NA,NA
100M3,R0.0,0.1,JC,NJ,0.740295411133,2.33800304319,NA,NA
100M3,R0.0,0.1,JC,NJ,0.607818087222,2.94582113042,NA,NA
100M3,R0.0,0.1,JC,NJ,0.576211031222,2.91421407442,NA,NA
100M3,R0.0,0.1,JC,NJ,0.765041638051,3.67925571247,0.53462,9.26647
100M3,R0.0,0.1,JC,NJ,0.542674699228,2.14038233129,NA,NA
100M3,R0.0,0.1,JC,NJ,0.741014781957,2.88139711325,NA,NA
100M3,R0.0,0.1,JC,NJ,0.556986185209,3.43838329845,3.03433,13.37575
100M3,R0.0,0.1,JC,NJ,0.802682177875,2.94306450916,NA,NA
100M3,R0.0,0.1,JC,NJ,0.098099098873,3.04116360804,0.69506,11.66772
100M3,R0.0,0.1,JC,NJ,0.26689016545,3.30805377349,0.1174,11.78512
100M3,R0.0,0.1,JC,NJ,0.417940980014,3.45910458805,0.67889,12.34661
100M3,R0.0,0.1,JC,NJ,0.178533442346,1.68503120131,NA,NA
100M3,R0.0,0.1,JC,NJ,0.316350390994,2.0013815923,NA,NA
100M3,R0.0,0.1,JC,NJ,0.67763943215,2.67902102445,NA,NA
100M3,R0.0,0.1,JC,NJ,0.835286785118,3.51430780957,2.36662,15.27249
100M3,R0.0,0.1,JC,NJ,0.603632909714,3.28265393416,0.60717,15.9975
100M3,R0.0,0.1,JC,NJ,0.724202362497,2.7255839548,NA,NA
100M3,R0.0,0.1,JC,NJ,0.312649264056,1.99768046536,NA,NA
100M3,R0.0,0.1,JC,NJ,0.960206625648,2.95788709101,NA,NA
100M3,R0.0,0.1,JC,NJ,0.848994768563,3.80688185957,1.96458,10.20752
100M3,R0.0,0.1,JC,NJ,0.805167291593,2.80284775696,NA,NA
100M3,R0.0,0.1,JC,NJ,0.031134825376,1.44000036857,NA,NA
100M3,R0.0,0.1,JC,NJ,0.097188502237,1.53718887081,NA,NA
100M3,R0.0,0.1,JC,NJ,0.362290889358,1.89947976017,NA,NA
100M3,R0.0,0.1,JC,NJ,0.297452533921,2.19693229409,NA,NA
100M3,R0.0,0.1,JC,NJ,0.750742241966,2.94767453605,NA,NA
100M3,R0.0,0.1,JC,NJ,0.695147003219,2.89207929731,NA,NA
100M3,R0.0,0.1,JC,NJ,0.374632073325,3.26671137063,0.93066,15.8018
100M3,R0.0,0.1,JC,NJ,0.831317277229,2.7307970374,NA,NA
100M3,R0.0,0.1,JC,NJ,0.540453625167,3.27125066256,1.1668,14.99869
100M3,R0.0,0.1,JC,NJ,0.455223713248,3.72647437581,0.62065,15.61934
100M3,R0.0,0.1,JC,NJ,0.333212106449,1.87040097726,NA,NA
100M3,R0.0,0.1,JC,NJ,0.991255456608,2.86165643387,NA,NA
100M3,R0.0,0.1,JC,NJ,0.847255605881,2.71765658314,NA,NA
100M3,R0.0,0.1,JC,NJ,0.366668053532,1.8066684221,NA,NA
100M3,R0.0,0.1,JC,NJ,0.352296461345,2.15896488345,NA,NA
100M3,R0.0,0.1,JC,NJ,0.468585757294,2.62755064074,NA,NA
100M3,R0.0,0.1,JC,NJ,0.144746569926,2.77229721067,NA,NA
100M3,R0.0,0.1,JC,NJ,0.667865260266,2.82683014372,NA,NA
100M3,R0.0,0.1,JC,NJ,0.953040570758,2.75970899286,NA,NA
100M3,R0.0,0.1,JC,NJ,0.799709171923,3.55941816478,0.83095,9.5628
100M3,R0.0,0.1,JC,NJ,0.733692899526,1.97774885503,NA,NA
100M3,R0.0,0.1,JC,NJ,0.90906156146,1.77819478594,NA,NA
100M3,R0.0,0.05,JC,NJ,0.514609461394,0.514609461394,NA,NA
100M3,R0.0,0.05,JC,NJ,0.482655078405,0.997264539799,NA,NA
100M3,R0.0,0.05,JC,NJ,0.366946782543,1.36421132234,NA,NA
100M3,R0.0,0.05,JC,NJ,0.056386942047,1.42059826439,NA,NA
100M3,R0.0,0.05,JC,NJ,0.156766947836,1.57736521223,NA,NA
100M3,R0.0,0.05,JC,NJ,0.068352392912,1.64571760514,NA,NA
100M3,R0.0,0.05,JC,NJ,0.166855523299,1.81257312844,NA,NA
100M3,R0.0,0.05,JC,NJ,0.418402799239,2.23097592767,NA,NA
100M3,R0.0,0.05,JC,NJ,0.162881184086,2.39385711176,NA,NA
100M3,R0.0,0.05,JC,NJ,0.469659564359,2.86351667612,NA,NA
100M3,R0.0,0.05,JC,NJ,0.709781333603,3.57329800972,0.877705,5.90915
100M3,R0.0,0.05,JC,NJ,0.344433494997,2.73829060676,NA,NA
100M3,R0.0,0.05,JC,NJ,0.921472607204,3.65976321396,0.561775,7.92026
100M3,R0.0,0.05,JC,NJ,0.635794083827,2.8667700115,NA,NA
100M3,R0.0,0.05,JC,NJ,0.86126510189,3.72803511339,1.517165,6.687875
100M3,R0.0,0.05,JC,NJ,0.757247787665,3.62401779917,1.18331,7.636245
100M3,R0.0,0.05,JC,NJ,0.34599974517,2.15857287361,NA,NA
100M3,R0.0,0.05,JC,NJ,0.746837952338,2.90541082594,0.35968,5.53039
100M3,R0.0,0.05,JC,NJ,0.212339673478,3.11775049942,NA,NA
100M3,R0.0,0.05,JC,NJ,1.41265160255,3.57122447615,0.39697,6.849905
100M3,R0.0,0.05,JC,NJ,0.051256515769,1.69697412091,NA,NA
100M3,R0.0,0.05,JC,NJ,0.177367635173,1.87434175608,NA,NA
100M3,R0.0,0.05,JC,NJ,0.352904752062,2.22724650814,NA,NA
100M3,R0.0,0.05,JC,NJ,0.792813500988,3.02006000913,NA,NA
100M3,R0.0,0.05,JC,NJ,0.678396262631,3.69845627176,0.303585,7.99875
100M3,R0.0,0.05,JC,NJ,0.514533856094,2.74178036423,NA,NA
100M3,R0.0,0.05,JC,NJ,0.259089052839,2.13343080892,NA,NA
100M3,R0.0,0.05,JC,NJ,0.618941280015,2.75237208893,NA,NA
100M3,R0.0,0.05,JC,NJ,0.712536093887,3.46490818282,0.95131,7.310975
100M3,R0.0,0.05,JC,NJ,1.01862143762,3.15205224654,0.484665,6.915945
100M3,R0.0,0.05,JC,NJ,0.416586217623,3.56863846416,0.5834,7.499345
100M3,R0.0,0.05,JC,NJ,0.130829099462,3.69946756362,0.310325,7.80967
100M3,R0.0,0.05,JC,NJ,0.467405275207,2.16437939611,NA,NA
100M3,R0.0,0.05,JC,NJ,0.427830215473,2.59220961159,NA,NA
100M3,R0.0,0.05,JC,NJ,0.274063406977,2.86627301856,NA,NA
100M3,R0.0,0.05,JC,NJ,0.616754346951,2.78113374306,NA,NA
100M3,R0.0,0.05,JC,NJ,0.088171473914,2.86930521698,NA,NA
100M3,R0.0,0.05,JC,NJ,0.81825919164,2.39562440387,NA,NA
100M3,R0.0,0.05,JC,NJ,0.620466153274,3.01609055714,NA,NA
100M3,R0.0,0.05,JC,NJ,0.637777019053,3.03340142292,1.589765,6.824845
100M3,R0.0,0.05,JC,NJ,0.064498230238,1.48509649463,NA,NA
100M3,R0.0,0.05,JC,NJ,0.241974957116,1.72707145174,NA,NA
100M3,R0.0,0.05,JC,NJ,0.457923917617,2.18499536936,NA,NA
100M3,R0.0,0.05,JC,NJ,0.910605946822,3.09560131618,4.910895,6.96058
100M3,R0.0,0.05,JC,NJ,0.066256414449,3.16185773063,NA,NA
100M3,R0.0,0.05,JC,NJ,0.625606170939,2.35267762268,NA,NA
100M3,R0.0,0.05,JC,NJ,0.52824176429,2.88091938697,0.4275,5.612085
100M3,R0.0,0.05,JC,NJ,0.650230009979,3.00290763266,0.34753,5.83386
100M3,R0.0,0.05,JC,NJ,0.208787256426,3.21169488909,0.0587,5.89256
100M3,R0.0,0.05,JC,NJ,0.251217677844,3.25412531051,0.339445,6.173305
100M3,R0.0,0.05,JC,NJ,0.651935728455,2.13703222308,NA,NA
100M3,R0.0,0.05,JC,NJ,0.597875780779,2.73490800386,NA,NA
100M3,R0.0,0.05,JC,NJ,0.819742227707,3.55465023157,1.54328,5.88247
100M3,R0.0,0.05,JC,NJ,0.766814899717,2.9038471228,0.887065,5.798125
100M3,R0.0,0.05,JC,NJ,0.025657070418,1.38986839276,NA,NA
100M3,R0.0,0.05,JC,NJ,0.079675928403,1.46954432116,NA,NA
100M3,R0.0,0.05,JC,NJ,0.057156904178,1.52670122534,NA,NA
100M3,R0.0,0.05,JC,NJ,0.235758120143,1.76245934548,NA,NA
100M3,R0.0,0.05,JC,NJ,0.144326836956,1.90678618244,NA,NA
100M3,R0.0,0.05,JC,NJ,0.586614961534,2.49340114397,NA,NA
100M3,R0.0,0.05,JC,NJ,0.619149864621,3.11255100859,0.058545,5.08999
100M3,R0.0,0.05,JC,NJ,0.353474493162,2.84687563714,NA,NA
100M3,R0.0,0.05,JC,NJ,0.500702952569,3.3475785897,0.244455,4.365925
100M3,R0.0,0.05,JC,NJ,0.599631459322,3.94721004903,0.415475,4.7814
100M3,R0.0,0.05,JC,NJ,0.130823506931,3.47840209664,0.26731,4.633235
100M3,R0.0,0.05,JC,NJ,0.397707656981,2.30449383942,NA,NA
100M3,R0.0,0.05,JC,NJ,1.1394860525,3.44397989192,1.41733,7.70124
100M3,R0.0,0.05,JC,NJ,0.476593006689,2.78108684611,1.31269,6.96136
100M3,R0.0,0.05,JC,NJ,0.343696143172,2.10615548866,NA,NA
100M3,R0.0,0.05,JC,NJ,1.33865402333,3.44480951199,0.442125,7.598995
100M3,R0.0,0.05,JC,NJ,0.879084506094,2.98523999475,1.471015,6.328655
100M3,R0.0,0.05,JC,NJ,0.039845588576,3.02508558333,NA,NA
100M3,R0.0,0.05,JC,NJ,0.026792426954,3.05187801028,0.063535,6.39219
100M3,R0.0,0.05,JC,NJ,1.08758802616,2.6142892515,NA,NA
100M3,R0.0,0.05,JC,NJ,0.147361043227,2.76165029473,NA,NA
100M3,R0.0,0.05,JC,NJ,0.760667310368,3.5223176051,1.202045,6.16935
100M3,R0.0,0.05,JC,NJ,0.470612195213,3.08490144671,NA,NA
100M3,R0.0,0.05,JC,NJ,0.195481686312,1.66502600747,NA,NA
100M3,R0.0,0.05,JC,NJ,1.28298164775,2.94800765522,NA,NA
100M3,R0.0,0.05,JC,NJ,0.725783628385,3.67379128361,1.67737,9.199785
100M3,R0.0,0.05,JC,NJ,0.727422615486,2.39244862296,NA,NA
100M3,R0.0,0.05,JC,NJ,0.391601564915,2.78405018788,NA,NA
100M3,R0.0,0.05,JC,NJ,0.407785750691,3.19183593857,1.23409,6.09173
100M3,R0.0,0.05,JC,NJ,0.417063922703,2.80951254566,NA,NA
100M3,R0.0,0.05,JC,NJ,0.092442055073,1.48231044783,NA,NA
100M3,R0.0,0.05,JC,NJ,0.319790476116,1.80210092395,NA,NA
100M3,R0.0,0.05,JC,NJ,1.00010577238,2.80220669633,NA,NA
100M3,R0.0,0.05,JC,NJ,0.4337147916,3.23592148793,0.98229,5.10376
100M3,R0.0,0.05,JC,NJ,1.19418969643,2.99629062038,8.207025,9.24488
100M3,R0.0,0.05,JC,NJ,0.69643404249,2.17874449032,NA,NA
100M3,R0.0,0.05,JC,NJ,0.691591663332,2.87033615365,NA,NA
100M3,R0.0,0.05,JC,NJ,1.15630500809,3.33504949842,2.55577,9.56565
100M3,R0.0,0.05,JC,NJ,0.792466009306,1.7897305491,NA,NA
100M3,R0.0,0.05,JC,NJ,0.432820846609,2.22255139571,2.32307,6.66226
100M3,R0.0,0.05,JC,NJ,0.136480438347,2.35903183406,NA,NA
100M3,R0.0,0.05,JC,NJ,1.29752500264,1.81213446403,0.46533,7.9009
100M3,R0.0,0.05,JC,NJ,0.686188273524,0.686188273524,0.82247,7.28801
100M3,R0.0,0.01,JC,NJ,0.095901162902,0.095901162902,NA,NA
100M3,R0.0,0.01,JC,NJ,0.283964971615,0.379866134517,NA,NA
100M3,R0.0,0.01,JC,NJ,0.099216522895,0.479082657412,NA,NA
100M3,R0.0,0.01,JC,NJ,0.043672196838,0.52275485425,NA,NA
100M3,R0.0,0.01,JC,NJ,0.043080053706,0.565834907956,NA,NA
100M3,R0.0,0.01,JC,NJ,0.150493464491,0.716328372447,0.294203,1.265731
100M3,R0.0,0.01,JC,NJ,0.040503196756,0.756831569203,NA,NA
100M3,R0.0,0.01,JC,NJ,0.008503642611,0.765335211814,0.012707,1.278438
100M3,R0.0,0.01,JC,NJ,0.5378549379,1.10368984586,NA,NA
100M3,R0.0,0.01,JC,NJ,0.104660085359,1.20834993122,NA,NA
100M3,R0.0,0.01,JC,NJ,0.293783670027,1.50213360124,0.060718,0.982212
100M3,R0.0,0.01,JC,NJ,0.147408873889,1.64954247513,NA,NA
100M3,R0.0,0.01,JC,NJ,0.313252084115,1.96279455925,0.177413,1.159625
100M3,R0.0,0.01,JC,NJ,0.140486252133,1.64261985338,0.283466,1.540248
100M3,R0.0,0.01,JC,NJ,0.241282473694,0.764037327944,0.246818,1.218346
100M3,R0.0,0.01,JC,NJ,0.207830051817,0.686912709229,NA,NA
100M3,R0.0,0.01,JC,NJ,0.026072103598,0.712984812827,NA,NA
100M3,R0.0,0.01,JC,NJ,0.175182756564,0.888167569391,NA,NA
100M3,R0.0,0.01,JC,NJ,0.210752203643,1.09891977303,NA,NA
100M3,R0.0,0.01,JC,NJ,0.13021710221,1.22913687524,NA,NA
100M3,R0.0,0.01,JC,NJ,0.133117681772,1.36225455702,NA,NA
100M3,R0.0,0.01,JC,NJ,0.163916709857,1.52617126687,NA,NA
100M3,R0.0,0.01,JC,NJ,0.257989646889,1.78416091376,0.43562,0.764289
100M3,R0.0,0.01,JC,NJ,0.107288067593,1.89144898135,NA,NA
100M3,R0.0,0.01,JC,NJ,0.233232576656,2.12468155801,0.208172,1.006289
100M3,R0.0,0.01,JC,NJ,0.084628097376,2.20930965539,0.011709,1.017998
100M3,R0.0,0.01,JC,NJ,0.082136326186,2.2068178842,0.175541,1.18183
100M3,R0.0,0.01,JC,NJ,0.211298044958,2.10274702631,0.161054,0.925343
100M3,R0.0,0.01,JC,NJ,0.337405249481,2.44015227579,0.108799,1.034142
100M3,R0.0,0.01,JC,NJ,0.151202078825,2.59135435462,0.071936,1.106078
100M3,R0.0,0.01,JC,NJ,0.082326951884,2.6736813065,NA,NA
100M3,R0.0,0.01,JC,NJ,0.256439764443,2.69659204024,0.303433,1.337575
100M3,R0.0,0.01,JC,NJ,0.399182609431,2.50192963574,0.365244,1.290587
100M3,R0.0,0.01,JC,NJ,0.119301623251,2.62123125899,NA,NA
100M3,R0.0,0.01,JC,NJ,0.390162328119,3.01139358711,0.236662,1.527249
100M3,R0.0,0.01,JC,NJ,0.470461076642,2.2546219904,0.67358,1.471697
100M3,R0.0,0.01,JC,NJ,0.041640495711,2.29626248611,NA,NA
100M3,R0.0,0.01,JC,NJ,1.63898483477,3.16515610164,1.641405,1.848976
100M3,R0.0,0.01,JC,NJ,0.751744114894,1.63991168428,NA,NA
100M3,R0.0,0.01,JC,NJ,1.11577213384,2.75568381813,0.196992,0.751942
100M3,R0.0,0.01,JC,NJ,0.207680738582,2.96336455671,NA,NA
100M3,R0.0,0.01,JC,NJ,0.038351950813,3.00171650752,NA,NA
100M3,R0.0,0.01,JC,NJ,0.101857490436,3.10357399796,NA,NA
100M3,R0.0,0.01,JC,NJ,0.167846579752,3.27142057771,NA,NA
100M3,R0.0,0.01,JC,NJ,0.130876507773,3.40229708548,NA,NA
100M3,R0.0,0.01,JC,NJ,0.092076787326,3.09379329485,NA,NA
100M3,R0.0,0.01,JC,NJ,0.117944093894,3.21173738874,NA,NA
